Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses
2007-04,Darbhanga,29.8,Kamla,48.96,Safe,No,1.88,24.44,1.06,768.38
2007-04,Darbhanga,29.8,Kamla,52.99,Safe,No,1.88,24.44,1.06,768.38
2007-04,Darbhanga,29.8,Kamla,49.52,Safe,No,1.88,24.44,1.06,768.38
2007-05,Darbhanga,88.8,Kamla,48.96,Safe,No,1.88,24.44,1.06,768.38
2007-05,Darbhanga,88.8,Kamla,52.99,Safe,No,1.88,24.44,1.06,768.38
2007-05,Darbhanga,88.8,Kamla,49.52,Safe,No,1.88,24.44,1.06,768.38
2007-06,Darbhanga,91.6,Kamla,48.96,Safe,No,1.88,24.44,1.06,768.38
2007-06,Darbhanga,91.6,Kamla,52.99,Safe,No,1.88,24.44,1.06,768.38
2007-06,Darbhanga,91.6,Kamla,49.52,Safe,No,1.88,24.44,1.06,768.38
2007-07,Darbhanga,647.5,Kamla,48.96,DANGER,Yes,1.88,24.44,1.06,768.38
2007-07,Darbhanga,647.5,Kamla,52.99,DANGER,Yes,1.88,24.44,1.06,768.38
2007-07,Darbhanga,647.5,Kamla,49.52,DANGER,Yes,1.88,24.44,1.06,768.38
2007-08,Darbhanga,379.7,Kamla,48.96,DANGER,Yes,1.88,24.44,1.06,768.38
2007-08,Darbhanga,379.7,Kamla,52.99,DANGER,Yes,1.88,24.44,1.06,768.38
2007-08,Darbhanga,379.7,Kamla,49.52,DANGER,Yes,1.88,24.44,1.06,768.38
2007-09,Darbhanga,671.2,Kamla,48.96,DANGER,Yes,1.88,24.44,1.06,768.38
2007-09,Darbhanga,671.2,Kamla,52.99,DANGER,Yes,1.88,24.44,1.06,768.38
2007-09,Darbhanga,671.2,Kamla,49.52,DANGER,Yes,1.88,24.44,1.06,768.38
2007-10,Darbhanga,82.7,Kamla,48.96,Safe,No,1.88,24.44,1.06,768.38
2007-10,Darbhanga,82.7,Kamla,52.99,Safe,No,1.88,24.44,1.06,768.38
2007-10,Darbhanga,82.7,Kamla,49.52,Safe,No,1.88,24.44,1.06,768.38
2007-11,Darbhanga,0.0,Kamla,48.96,Safe,No,1.88,24.44,1.06,768.38
2007-11,Darbhanga,0.0,Kamla,52.99,Safe,No,1.88,24.44,1.06,768.38
2007-11,Darbhanga,0.0,Kamla,49.52,Safe,No,1.88,24.44,1.06,768.38
2007-12,Darbhanga,0.0,Kamla,48.96,Safe,No,1.88,24.44,1.06,768.38
2007-12,Darbhanga,0.0,Kamla,52.99,Safe,No,1.88,24.44,1.06,768.38
2007-12,Darbhanga,0.0,Kamla,49.52,Safe,No,1.88,24.44,1.06,768.38
2008-01,Darbhanga,0.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-01,Darbhanga,0.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-01,Darbhanga,0.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-02,Darbhanga,0.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-02,Darbhanga,0.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-02,Darbhanga,0.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-03,Darbhanga,0.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-03,Darbhanga,0.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-03,Darbhanga,0.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-04,Darbhanga,23.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-04,Darbhanga,23.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-04,Darbhanga,23.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-05,Darbhanga,39.4,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-05,Darbhanga,39.4,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-05,Darbhanga,39.4,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-06,Darbhanga,243.4,Kamla,48.96,WARNING,No,0.64,5.09,0.26,167.30
2008-06,Darbhanga,243.4,Kamla,52.99,WARNING,No,0.64,5.09,0.26,167.30
2008-06,Darbhanga,243.4,Kamla,49.52,WARNING,No,0.64,5.09,0.26,167.30
2008-07,Darbhanga,513.2,Kamla,48.96,DANGER,Yes,0.64,5.09,0.26,167.30
2008-07,Darbhanga,513.2,Kamla,52.99,DANGER,Yes,0.64,5.09,0.26,167.30
2008-07,Darbhanga,513.2,Kamla,49.52,DANGER,Yes,0.64,5.09,0.26,167.30
2008-08,Darbhanga,271.2,Kamla,48.96,WARNING,No,0.64,5.09,0.26,167.30
2008-08,Darbhanga,271.2,Kamla,52.99,WARNING,No,0.64,5.09,0.26,167.30
2008-08,Darbhanga,271.2,Kamla,49.52,WARNING,No,0.64,5.09,0.26,167.30
2008-09,Darbhanga,139.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-09,Darbhanga,139.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-09,Darbhanga,139.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-10,Darbhanga,10.2,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-10,Darbhanga,10.2,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-10,Darbhanga,10.2,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-11,Darbhanga,0.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-11,Darbhanga,0.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-11,Darbhanga,0.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2008-12,Darbhanga,0.0,Kamla,48.96,Safe,No,0.64,5.09,0.26,167.30
2008-12,Darbhanga,0.0,Kamla,52.99,Safe,No,0.64,5.09,0.26,167.30
2008-12,Darbhanga,0.0,Kamla,49.52,Safe,No,0.64,5.09,0.26,167.30
2009-01,Darbhanga,0.0,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-01,Darbhanga,0.0,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-01,Darbhanga,0.0,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-02,Darbhanga,0.0,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-02,Darbhanga,0.0,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-02,Darbhanga,0.0,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-03,Darbhanga,5.199999999999999,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-03,Darbhanga,5.199999999999999,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-03,Darbhanga,5.199999999999999,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-04,Darbhanga,0.0,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-04,Darbhanga,0.0,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-04,Darbhanga,0.0,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-05,Darbhanga,90.1,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-05,Darbhanga,90.1,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-05,Darbhanga,90.1,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-06,Darbhanga,81.19999999999999,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-06,Darbhanga,81.19999999999999,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-06,Darbhanga,81.19999999999999,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-07,Darbhanga,283.7,Kamla,48.96,WARNING,No,1.11,2.2,0.05,21.82
2009-07,Darbhanga,283.7,Kamla,52.99,WARNING,No,1.11,2.2,0.05,21.82
2009-07,Darbhanga,283.7,Kamla,49.52,WARNING,No,1.11,2.2,0.05,21.82
2009-08,Darbhanga,322.4,Kamla,48.96,DANGER,Yes,1.11,2.2,0.05,21.82
2009-08,Darbhanga,322.4,Kamla,52.99,DANGER,Yes,1.11,2.2,0.05,21.82
2009-08,Darbhanga,322.4,Kamla,49.52,DANGER,Yes,1.11,2.2,0.05,21.82
2009-09,Darbhanga,65.3,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-09,Darbhanga,65.3,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-09,Darbhanga,65.3,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-10,Darbhanga,39.0,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-10,Darbhanga,39.0,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-10,Darbhanga,39.0,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-11,Darbhanga,0.0,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-11,Darbhanga,0.0,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-11,Darbhanga,0.0,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2009-12,Darbhanga,5.4,Kamla,48.96,Safe,No,1.11,2.2,0.05,21.82
2009-12,Darbhanga,5.4,Kamla,52.99,Safe,No,1.11,2.2,0.05,21.82
2009-12,Darbhanga,5.4,Kamla,49.52,Safe,No,1.11,2.2,0.05,21.82
2010-01,Darbhanga,0.0,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-01,Darbhanga,0.0,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-01,Darbhanga,0.0,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-02,Darbhanga,1.7,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-02,Darbhanga,1.7,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-02,Darbhanga,1.7,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-03,Darbhanga,0.0,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-03,Darbhanga,0.0,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-03,Darbhanga,0.0,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-04,Darbhanga,0.0,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-04,Darbhanga,0.0,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-04,Darbhanga,0.0,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-05,Darbhanga,141.0,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-05,Darbhanga,141.0,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-05,Darbhanga,141.0,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-06,Darbhanga,126.6,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-06,Darbhanga,126.6,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-06,Darbhanga,126.6,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-07,Darbhanga,313.6,Kamla,48.96,DANGER,Yes,0.2,0.72,0.01,3.12
2010-07,Darbhanga,313.6,Kamla,52.99,DANGER,Yes,0.2,0.72,0.01,3.12
2010-07,Darbhanga,313.6,Kamla,49.52,DANGER,Yes,0.2,0.72,0.01,3.12
2010-08,Darbhanga,176.8,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-08,Darbhanga,176.8,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-08,Darbhanga,176.8,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-09,Darbhanga,96.9,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-09,Darbhanga,96.9,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-09,Darbhanga,96.9,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-10,Darbhanga,9.9,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-10,Darbhanga,9.9,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-10,Darbhanga,9.9,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-11,Darbhanga,0.0,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-11,Darbhanga,0.0,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-11,Darbhanga,0.0,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2010-12,Darbhanga,0.0,Kamla,48.96,Safe,No,0.2,0.72,0.01,3.12
2010-12,Darbhanga,0.0,Kamla,52.99,Safe,No,0.2,0.72,0.01,3.12
2010-12,Darbhanga,0.0,Kamla,49.52,Safe,No,0.2,0.72,0.01,3.12
2011-01,Darbhanga,0.0,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-01,Darbhanga,0.0,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-01,Darbhanga,0.0,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-02,Darbhanga,14.2,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-02,Darbhanga,14.2,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-02,Darbhanga,14.2,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-03,Darbhanga,0.0,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-03,Darbhanga,0.0,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-03,Darbhanga,0.0,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-04,Darbhanga,30.8,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-04,Darbhanga,30.8,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-04,Darbhanga,30.8,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-05,Darbhanga,134.4,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-05,Darbhanga,134.4,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-05,Darbhanga,134.4,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-06,Darbhanga,386.0,Kamla,48.96,DANGER,Yes,3.82,7.14,0.34,102.96
2011-06,Darbhanga,386.0,Kamla,52.99,DANGER,Yes,3.82,7.14,0.34,102.96
2011-06,Darbhanga,386.0,Kamla,49.52,DANGER,Yes,3.82,7.14,0.34,102.96
2011-07,Darbhanga,250.0,Kamla,48.96,WARNING,No,3.82,7.14,0.34,102.96
2011-07,Darbhanga,250.0,Kamla,52.99,WARNING,No,3.82,7.14,0.34,102.96
2011-07,Darbhanga,250.0,Kamla,49.52,WARNING,No,3.82,7.14,0.34,102.96
2011-08,Darbhanga,281.0,Kamla,48.96,WARNING,No,3.82,7.14,0.34,102.96
2011-08,Darbhanga,281.0,Kamla,52.99,WARNING,No,3.82,7.14,0.34,102.96
2011-08,Darbhanga,281.0,Kamla,49.52,WARNING,No,3.82,7.14,0.34,102.96
2011-09,Darbhanga,283.7,Kamla,48.96,WARNING,No,3.82,7.14,0.34,102.96
2011-09,Darbhanga,283.7,Kamla,52.99,WARNING,No,3.82,7.14,0.34,102.96
2011-09,Darbhanga,283.7,Kamla,49.52,WARNING,No,3.82,7.14,0.34,102.96
2011-10,Darbhanga,29.3,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-10,Darbhanga,29.3,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-10,Darbhanga,29.3,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-11,Darbhanga,0.0,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-11,Darbhanga,0.0,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-11,Darbhanga,0.0,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2011-12,Darbhanga,0.0,Kamla,48.96,Safe,No,3.82,7.14,0.34,102.96
2011-12,Darbhanga,0.0,Kamla,52.99,Safe,No,3.82,7.14,0.34,102.96
2011-12,Darbhanga,0.0,Kamla,49.52,Safe,No,3.82,7.14,0.34,102.96
2012-01,Darbhanga,23.1,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-01,Darbhanga,23.1,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-01,Darbhanga,23.1,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-02,Darbhanga,0.0,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-02,Darbhanga,0.0,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-02,Darbhanga,0.0,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-03,Darbhanga,0.0,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-03,Darbhanga,0.0,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-03,Darbhanga,0.0,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-04,Darbhanga,11.2,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-04,Darbhanga,11.2,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-04,Darbhanga,11.2,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-05,Darbhanga,13.4,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-05,Darbhanga,13.4,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-05,Darbhanga,13.4,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-06,Darbhanga,19.6,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-06,Darbhanga,19.6,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-06,Darbhanga,19.6,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-07,Darbhanga,547.9,Kamla,48.96,DANGER,Yes,0.11,0.24,0.03,3.00
2012-07,Darbhanga,547.9,Kamla,52.99,DANGER,Yes,0.11,0.24,0.03,3.00
2012-07,Darbhanga,547.9,Kamla,49.52,DANGER,Yes,0.11,0.24,0.03,3.00
2012-08,Darbhanga,290.0,Kamla,48.96,WARNING,No,0.11,0.24,0.03,3.00
2012-08,Darbhanga,290.0,Kamla,52.99,WARNING,No,0.11,0.24,0.03,3.00
2012-08,Darbhanga,290.0,Kamla,49.52,WARNING,No,0.11,0.24,0.03,3.00
2012-09,Darbhanga,313.0,Kamla,48.96,DANGER,Yes,0.11,0.24,0.03,3.00
2012-09,Darbhanga,313.0,Kamla,52.99,DANGER,Yes,0.11,0.24,0.03,3.00
2012-09,Darbhanga,313.0,Kamla,49.52,DANGER,Yes,0.11,0.24,0.03,3.00
2012-10,Darbhanga,58.6,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-10,Darbhanga,58.6,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-10,Darbhanga,58.6,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-11,Darbhanga,0.0,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-11,Darbhanga,0.0,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-11,Darbhanga,0.0,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2012-12,Darbhanga,0.0,Kamla,48.96,Safe,No,0.11,0.24,0.03,3.00
2012-12,Darbhanga,0.0,Kamla,52.99,Safe,No,0.11,0.24,0.03,3.00
2012-12,Darbhanga,0.0,Kamla,49.52,Safe,No,0.11,0.24,0.03,3.00
2013-01,Darbhanga,21.2,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-01,Darbhanga,21.2,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-01,Darbhanga,21.2,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2013-02,Darbhanga,24.8,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-02,Darbhanga,24.8,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-02,Darbhanga,24.8,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2013-03,Darbhanga,7.4,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-03,Darbhanga,7.4,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-03,Darbhanga,7.4,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2013-04,Darbhanga,20.5,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-04,Darbhanga,20.5,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-04,Darbhanga,20.5,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2013-05,Darbhanga,206.0,Kamla,48.96,WARNING,No,2.36,7.23,0.71,222.80
2013-05,Darbhanga,206.0,Kamla,52.99,WARNING,No,2.36,7.23,0.71,222.80
2013-05,Darbhanga,206.0,Kamla,49.52,WARNING,No,2.36,7.23,0.71,222.80
2013-06,Darbhanga,229.5,Kamla,48.96,WARNING,No,2.36,7.23,0.71,222.80
2013-06,Darbhanga,229.5,Kamla,52.99,WARNING,No,2.36,7.23,0.71,222.80
2013-06,Darbhanga,229.5,Kamla,49.52,WARNING,No,2.36,7.23,0.71,222.80
2013-07,Darbhanga,200.3,Kamla,48.96,WARNING,No,2.36,7.23,0.71,222.80
2013-07,Darbhanga,200.3,Kamla,52.99,WARNING,No,2.36,7.23,0.71,222.80
2013-07,Darbhanga,200.3,Kamla,49.52,WARNING,No,2.36,7.23,0.71,222.80
2013-08,Darbhanga,170.4,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-08,Darbhanga,170.4,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-08,Darbhanga,170.4,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2013-09,Darbhanga,247.8,Kamla,48.96,WARNING,No,2.36,7.23,0.71,222.80
2013-09,Darbhanga,247.8,Kamla,52.99,WARNING,No,2.36,7.23,0.71,222.80
2013-09,Darbhanga,247.8,Kamla,49.52,WARNING,No,2.36,7.23,0.71,222.80
2013-10,Darbhanga,222.50000000000003,Kamla,48.96,WARNING,No,2.36,7.23,0.71,222.80
2013-10,Darbhanga,222.50000000000003,Kamla,52.99,WARNING,No,2.36,7.23,0.71,222.80
2013-10,Darbhanga,222.50000000000003,Kamla,49.52,WARNING,No,2.36,7.23,0.71,222.80
2013-11,Darbhanga,0.0,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-11,Darbhanga,0.0,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-11,Darbhanga,0.0,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2013-12,Darbhanga,0.0,Kamla,48.96,Safe,No,2.36,7.23,0.71,222.80
2013-12,Darbhanga,0.0,Kamla,52.99,Safe,No,2.36,7.23,0.71,222.80
2013-12,Darbhanga,0.0,Kamla,49.52,Safe,No,2.36,7.23,0.71,222.80
2014-01,Darbhanga,0.0,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-01,Darbhanga,0.0,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-01,Darbhanga,0.0,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-02,Darbhanga,34.8,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-02,Darbhanga,34.8,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-02,Darbhanga,34.8,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-03,Darbhanga,7.8,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-03,Darbhanga,7.8,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-03,Darbhanga,7.8,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-04,Darbhanga,3.6,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-04,Darbhanga,3.6,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-04,Darbhanga,3.6,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-05,Darbhanga,44.6,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-05,Darbhanga,44.6,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-05,Darbhanga,44.6,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-06,Darbhanga,192.1,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-06,Darbhanga,192.1,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-06,Darbhanga,192.1,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-07,Darbhanga,296.0,Kamla,48.96,WARNING,No,3.9,3.0,0.5,176.4
2014-07,Darbhanga,296.0,Kamla,52.99,WARNING,No,3.9,3.0,0.5,176.4
2014-07,Darbhanga,296.0,Kamla,49.52,WARNING,No,3.9,3.0,0.5,176.4
2014-08,Darbhanga,337.6,Kamla,48.96,DANGER,Yes,3.9,3.0,0.5,176.4
2014-08,Darbhanga,337.6,Kamla,52.99,DANGER,Yes,3.9,3.0,0.5,176.4
2014-08,Darbhanga,337.6,Kamla,49.52,DANGER,Yes,3.9,3.0,0.5,176.4
2014-09,Darbhanga,74.1,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-09,Darbhanga,74.1,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-09,Darbhanga,74.1,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-10,Darbhanga,61.5,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-10,Darbhanga,61.5,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-10,Darbhanga,61.5,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-11,Darbhanga,0.0,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-11,Darbhanga,0.0,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-11,Darbhanga,0.0,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2014-12,Darbhanga,3.6,Kamla,48.96,Safe,No,3.9,3.0,0.5,176.4
2014-12,Darbhanga,3.6,Kamla,52.99,Safe,No,3.9,3.0,0.5,176.4
2014-12,Darbhanga,3.6,Kamla,49.52,Safe,No,3.9,3.0,0.5,176.4
2015-01,Darbhanga,10.0,Kamla,48.96,Safe,No,0.01,0.49,0.0,0
2015-01,Darbhanga,10.0,Kamla,52.99,Safe,No,0.01,0.49,0.0,0
2015-01,Darbhanga,10.0,Kamla,49.52,Safe,No,0.01,0.49,0.0,0
2015-02,Darbhanga,0.0,Kamla,48.96,Safe,No,0.01,0.49,0.0,0
2015-02,Darbhanga,0.0,Kamla,52.99,Safe,No,0.01,0.49,0.0,0
2015-02,Darbhanga,0.0,Kamla,49.52,Safe,No,0.01,0.49,0.0,0
2015-03,Darbhanga,49.1,Kamla,48.96,Safe,No,0.01,0.49,0.0,0
2015-03,Darbhanga,49.1,Kamla,52.99,Safe,No,0.01,0.49,0.0,0
2015-03,Darbhanga,49.1,Kamla,49.52,Safe,No,0.01,0.49,0.0,0
2015-04,Darbhanga,76.7,Kamla,48.96,Safe,No,0.01,0.49,0.0,0
2015-04,Darbhanga,76.7,Kamla,52.99,Safe,No,0.01,0.49,0.0,0
2015-04,Darbhanga,76.7,Kamla,49.52,Safe,No,0.01,0.49,0.0,0
2015-05,Darbhanga,18.6,Kamla,48.96,Safe,No,0.01,0.49,0.0,0
2015-05,Darbhanga,18.6,Kamla,52.99,Safe,No,0.01,0.49,0.0,0
