Year-Month,Rainfall (mm),Flood Risk,Sub_District
2013-10,222.50000000000003,WARNING,Hayaghat
2013-11,0.0,Safe,Hayaghat
2013-12,0.0,Safe,Hayaghat
2014-01,0.0,Safe,Hayaghat
2014-02,34.8,Safe,Hayaghat
2014-03,7.8,Safe,Hayaghat
2014-04,3.6,Safe,Hayaghat
2014-05,44.6,Safe,Hayaghat
2014-06,192.1,Safe,Hayaghat
2014-07,296.0,WARNING,Hayaghat
2014-08,337.6,DANGER,Hayaghat
2014-09,74.1,Safe,Hayaghat
2014-10,61.5,Safe,Hayaghat
2014-11,0.0,Safe,Hayaghat
2014-12,3.6,Safe,Hayaghat
2015-01,10.0,Safe,Hayaghat
2015-02,0.0,Safe,Hayaghat
2015-03,49.1,Safe,Hayaghat
2015-04,76.7,Safe,Hayaghat
2015-05,18.6,Safe,Hayaghat
2015-06,58.5,Safe,Hayaghat
2015-07,105.2,Safe,Hayaghat
2015-08,542.8,DANGER,Hayaghat
2015-09,113.9,Safe,Hayaghat
2015-10,0.0,Safe,Hayaghat
2015-11,0.0,Safe,Hayaghat
2015-12,0.0,Safe,Hayaghat
2016-01,1.0,Safe,Hayaghat
2016-02,0.0,Safe,Hayaghat
2016-03,0.0,Safe,Hayaghat
2016-06,117.5,Safe,Hayaghat
2016-07,480.2,DANGER,Hayaghat
2016-08,70.4,Safe,Hayaghat
2016-09,487.3,DANGER,Hayaghat
2016-10,113.6,Safe,Hayaghat
2016-11,0.0,Safe,Hayaghat
2016-12,0.0,Safe,Hayaghat
2017-01,0.0,Safe,Hayaghat
2017-02,0.0,Safe,Hayaghat
2017-03,32.4,Safe,Hayaghat
2017-04,77.1,Safe,Hayaghat
2017-05,48.4,Safe,Hayaghat
2017-06,86.6,Safe,Hayaghat
2017-07,550.0,DANGER,Hayaghat
2017-08,258.3,WARNING,Hayaghat
2017-09,64.0,Safe,Hayaghat
2017-10,6.8,Safe,Hayaghat
2017-11,0.0,Safe,Hayaghat
2017-12,0.0,Safe,Hayaghat
2018-01,0.0,Safe,Hayaghat
2018-02,0.0,Safe,Hayaghat
2018-03,0.0,Safe,Hayaghat
2018-04,33.7,Safe,Hayaghat
2018-05,45.400000000000006,Safe,Hayaghat
2018-06,68.3,Safe,Hayaghat
2018-07,143.8,Safe,Hayaghat
2018-08,97.3,Safe,Hayaghat
2018-09,40.8,Safe,Hayaghat
2018-10,0.0,Safe,Hayaghat
2018-11,0.0,Safe,Hayaghat
2018-12,0.0,Safe,Hayaghat
