Year-Month,Rainfall (mm),Flood Risk,Sub_District
2007-03,10.0,Safe,Jhanjharpur
2007-04,16.0,Safe,Jhanjharpur
2007-05,103.0,Safe,Jhanjharpur
2007-06,216.4,WARNING,Jhanjharpur
2007-07,544.4,DANGER,Jhanjharpur
2007-08,861.7,DANGER,Jhanjharpur
2007-09,431.7,DANGER,Jhanjharpur
2007-10,32.6,Safe,Jhanjharpur
2007-11,0.0,Safe,Jhanjharpur
2007-12,0.0,Safe,Jhanjharpur
2008-01,6.2,Safe,Jhanjharpur
2008-02,1.6,Safe,Jhanjharpur
2008-03,0.0,Safe,Jhanjharpur
2008-04,42.0,Safe,Jhanjharpur
2008-05,138.2,Safe,Jhanjharpur
2008-06,155.5,Safe,Jhanjharpur
2008-07,402.0,DANGER,Jhanjharpur
2008-08,201.6,WARNING,Jhanjharpur
2008-09,120.8,Safe,Jhanjharpur
2008-10,66.2,Safe,Jhanjharpur
2008-11,0.0,Safe,Jhanjharpur
2008-12,0.0,Safe,Jhanjharpur
2009-01,0.0,Safe,Jhanjharpur
2009-02,0.0,Safe,Jhanjharpur
2009-03,0.0,Safe,Jhanjharpur
2009-04,2.4,Safe,Jhanjharpur
2009-05,139.60000000000002,Safe,Jhanjharpur
2009-06,80.6,Safe,Jhanjharpur
2009-07,0.0,Safe,Jhanjharpur
2009-08,319.8,DANGER,Jhanjharpur
2009-09,73.8,Safe,Jhanjharpur
2009-10,22.8,Safe,Jhanjharpur
2009-11,2.0,Safe,Jhanjharpur
2009-12,0.0,Safe,Jhanjharpur
2010-01,0.0,Safe,Jhanjharpur
2010-02,1.0,Safe,Jhanjharpur
2010-03,0.0,Safe,Jhanjharpur
2010-04,0.0,Safe,Jhanjharpur
2010-05,216.5,WARNING,Jhanjharpur
2010-06,119.6,Safe,Jhanjharpur
2010-07,570.5,DANGER,Jhanjharpur
2010-08,234.8,WARNING,Jhanjharpur
2010-09,119.8,Safe,Jhanjharpur
2010-10,6.9,Safe,Jhanjharpur
2010-11,0.0,Safe,Jhanjharpur
2010-12,0.0,Safe,Jhanjharpur
2011-01,0.0,Safe,Jhanjharpur
2011-02,16.4,Safe,Jhanjharpur
2011-03,1.2,Safe,Jhanjharpur
2011-04,22.8,Safe,Jhanjharpur
2011-05,280.4,WARNING,Jhanjharpur
2011-06,232.6,WARNING,Jhanjharpur
2011-07,349.2,DANGER,Jhanjharpur
2011-08,149.4,Safe,Jhanjharpur
2011-09,235.0,WARNING,Jhanjharpur
2011-10,5.6,Safe,Jhanjharpur
2011-11,3.4,Safe,Jhanjharpur
2011-12,0.0,Safe,Jhanjharpur
2012-01,3.6,Safe,Jhanjharpur
2012-02,0.0,Safe,Jhanjharpur
2012-03,7.4,Safe,Jhanjharpur
2012-04,29.6,Safe,Jhanjharpur
2012-05,46.4,Safe,Jhanjharpur
2012-06,96.6,Safe,Jhanjharpur
2012-07,317.4,DANGER,Jhanjharpur
2012-08,158.6,Safe,Jhanjharpur
2012-09,109.0,Safe,Jhanjharpur
2012-10,49.400000000000006,Safe,Jhanjharpur
2012-11,0.0,Safe,Jhanjharpur
2012-12,0.0,Safe,Jhanjharpur
